property_id, location_zip, seating_type, clue_small_area, trading_name, x_coordinate, location_city, location_state, number_of_seats, ogc_fid, industry_anzsic4_description, y_coordinate, census_year, street_address
"110336",null,"Seats - Indoor","Southbank","The Bond Store Cafe","144.9638744",null,null,"60",13651,"Cafes and Restaurants","-37.82193589","2017","1 Riverside Quay"
"579252",null,"Seats - Indoor","Melbourne (CBD)","Black Rice","144.9557275",null,null,"44",13657,"Cafes and Restaurants","-37.81902044","2017","559-587 Collins Street"
"110435",null,"Seats - Indoor","Southbank","Humbaba","144.9695681",null,null,"30",13670,"Cafes and Restaurants","-37.83002436","2017","18-24 Dorcas Street"
"556742",null,"Seats - Outdoor","Parkville","Vibe Hotel","144.958804",null,null,"40",13687,"Accommodation","-37.78289944","2017","419-443 Royal Parade"
"109389",null,"Seats - Indoor","Melbourne (CBD)","Nine Taiwanese Dessert House","144.9651047",null,null,"54",13699,"Cafes and Restaurants","-37.81169356","2017","247-255 Lonsdale Street"
"108885",null,"Seats - Indoor","West Melbourne (Residential)","Cafe 6six 5fifty 5five","144.9449051",null,null,"27",13724,"Cafes and Restaurants","-37.80643136","2017","655-657 Spencer Street"
"102148",null,"Seats - Outdoor","Melbourne (CBD)","Bistrot D'Orsay","144.9672778",null,null,"12",13740,"Cafes and Restaurants","-37.81485585","2017","184-192 Collins Street"
"108236",null,"Seats - Indoor","Carlton","Calrton Pizzeria Bar and Restaurant","144.9711231",null,null,"20",13742,"Cafes and Restaurants","-37.79553609","2017","160-162 Rathdowne Street"
"109830",null,"Seats - Indoor","North Melbourne","La Porchetta","144.9563791",null,null,"200",13772,"Cafes and Restaurants","-37.80569684","2017","300-308 Victoria Street"
"102095",null,"Seats - Indoor","Melbourne (CBD)","Morgans at 401","144.9612229",null,null,"80",13787,"Cafes and Restaurants","-37.81739636","2017","401-403 Collins Street"
"105706",null,"Seats - Indoor","Melbourne (CBD)","Golden Monkey","144.9610121",null,null,"130",13797,"Pubs, Taverns and Bars","-37.81288006","2017","389-395 Lonsdale Street"
"108076",null,"Seats - Outdoor","Melbourne (CBD)","Sool Tong","144.9599073",null,null,"6",13825,"Cafes and Restaurants","-37.81386746","2017","207-213 Queen Street"
"106120",null,"Seats - Indoor","Carlton","Cafe Corretto","144.966741",null,null,"60",13830,"Cafes and Restaurants","-37.80004558","2017","225-229 Lygon Street"
"609481",null,"Seats - Indoor","Docklands","Kenny's Bakery Cafe","144.9437881",null,null,"20",13873,"Takeaway Food Services","-37.82092615","2017","33-61 Merchant Street"
"105024",null,"Seats - Indoor","North Melbourne","Code Black Howard Street","144.9536735",null,null,"70",13878,"Cafes and Restaurants","-37.80422555","2017","119-121 Howard Street"
"109719",null,"Seats - Indoor","West Melbourne (Residential)","Smile Thai Restaurant","144.949623",null,null,"30",13912,"Cafes and Restaurants","-37.80538734","2017","357 Victoria Street"
"102111",null,"Seats - Indoor","Melbourne (CBD)","Wonderful Garden","144.9545688",null,null,"4",13918,"Takeaway Food Services","-37.81861166","2017","608-610 Collins Street"
"110606",null,"Seats - Outdoor","Southbank","Tutto Bene","144.9662623",null,null,"100",13921,"Cafes and Restaurants","-37.82066923","2017","3 Southgate Avenue"
"613252",null,"Seats - Indoor","Docklands","Paper Chase","144.9458305",null,null,"120",13934,"Cafes and Restaurants","-37.821044","2017","790-814 Collins Street"
"108114",null,"Seats - Outdoor","Melbourne (CBD)","Cafe 34","144.9624375",null,null,"16",13959,"Cafes and Restaurants","-37.81798973","2017","28-38 Queen Street"
"103206",null,"Seats - Indoor","Melbourne (CBD)","Pepper Lunch","144.9615613",null,null,"68",13996,"Cafes and Restaurants","-37.81146864","2017","307-311 Elizabeth Street"
"110099",null,"Seats - Indoor","Melbourne (CBD)","Ba Noi","144.9570408",null,null,"78",14012,"Cafes and Restaurants","-37.8146364","2017","189-203 William Street"
"104661",null,"Seats - Indoor","Melbourne (CBD)","White Mojo","144.9603936",null,null,"45",14029,"Cafes and Restaurants","-37.81210735","2017","115-123 Hardware Street"
"105963",null,"Seats - Indoor","Melbourne (CBD)","Hairy Canary","144.9671568",null,null,"70",14030,"Cafes and Restaurants","-37.81384227","2017","196-212 Little Collins Street"
"105945",null,"Seats - Indoor","Melbourne (CBD)","Hugo's Expresso","144.9549054",null,null,"4",14034,"Takeaway Food Services","-37.81802782","2017","601-611 Little Collins Street"
"109821",null,"Seats - Indoor","North Melbourne","Pho Victoria","144.9539606",null,null,"28",14039,"Cafes and Restaurants","-37.80542264","2017","370-372 Victoria Street"
"599505",null,"Seats - Indoor","Docklands","Nawabs Palace","144.947217",null,null,"16",14040,"Cafes and Restaurants","-37.81817241","2017","744-770 Bourke Street"
"602733",null,"Seats - Indoor","Port Melbourne","Degani Bakery Cafe","144.920988",null,null,"34",14054,"Cafes and Restaurants","-37.82600955","2017","1 Phillip Court"
"106094",null,"Seats - Indoor","Carlton","The Dessert Box","144.9661056",null,null,"18",14060,"Cafes and Restaurants","-37.80373308","2017","147 Lygon Street"
"108647",null,"Seats - Indoor","Melbourne (Remainder)","J&K  Cafe","144.9800592",null,null,"44",14064,"Cafes and Restaurants","-37.84607473","2017","541-543 St Kilda Road"
"103978",null,"Seats - Outdoor","Docklands","Riverside Teppanyaki","144.9536422",null,null,"42",14073,"Cafes and Restaurants","-37.82253633","2017","18-38 Siddeley Street"
"111297",null,"Seats - Indoor","Southbank","8 On Miles","144.9679695",null,null,"22",14079,"Cafes and Restaurants","-37.82843322","2017","6-12 Miles Street"
"109305",null,"Seats - Indoor","Melbourne (CBD)","Ramen Bankara","144.9641668",null,null,"60",14105,"Cafes and Restaurants","-37.81101861","2017","305-307 Swanston Street"
"602997",null,"Seats - Indoor","Melbourne (CBD)","Mabrown Curry House","144.9701092",null,null,"40",14129,"Cafes and Restaurants","-37.81281453","2017","121 Exhibition Street"
"110708",null,"Seats - Indoor","Melbourne (CBD)","Mr Nice Guy","144.9560169",null,null,"41",14151,"Cafes and Restaurants","-37.8134766","2017","535 Little Lonsdale Street"
"101238",null,"Seats - Outdoor","Melbourne (CBD)","Imperial Hotel","144.972676",null,null,"68",14165,"Pubs, Taverns and Bars","-37.8112003","2017","2-8 Bourke Street"
"105762",null,"Seats - Indoor","Melbourne (CBD)","Melbourne Marriott Hotel","144.9691658",null,null,"136",14178,"Accommodation","-37.80987617","2017","92-106 Lonsdale Street"
"110843",null,"Seats - Outdoor","Docklands","Michel's Pattiserie","144.951187",null,null,"22",14185,"Bakery Product Manufacturing (Non-factory based)","-37.81501701","2017","163-261 Spencer Street"
"104477",null,"Seats - Indoor","Carlton","Il Vicolo","144.96788",null,null,"180",14188,"Cafes and Restaurants","-37.80059699","2017","48-50 Grattan Street"
"100727",null,"Seats - Indoor","Melbourne (CBD)","Mitre Tavern","144.9603112",null,null,"100",14210,"Pubs, Taverns and Bars","-37.81680457","2017","5-9 Bank Place"
"110381",null,"Seats - Indoor","Southbank","IBM Bistro","144.9662623",null,null,"20",14223,"Cafes and Restaurants","-37.82066923","2017","60 City Road"
"578096",null,"Seats - Indoor","Docklands","Cafe Saporo","144.9502584",null,null,"60",14249,"Cafes and Restaurants","-37.81864992","2017","715-727 Bourke Street"
"111061",null,"Seats - Indoor","Carlton","vacant","144.9666993",null,null,"30",14258,"Vacant Space","-37.80443778","2017","122 Lygon Street"
"106252",null,"Seats - Outdoor","Carlton","Artee Cafe","144.9664413",null,null,"7",14259,"Cafes and Restaurants","-37.80566982","2017","56-62 Lygon Street"
"110606",null,"Seats - Indoor","Southbank","Trampoline","144.9662623",null,null,"28",14305,"Takeaway Food Services","-37.82066923","2017","3 Southgate Avenue"
"556742",null,"Seats - Indoor","Parkville","Vibe Hotel","144.958804",null,null,"62",14337,"Accommodation","-37.78289944","2017","419-443 Royal Parade"
"101186",null,"Seats - Outdoor","Melbourne (CBD)","Corner & Bench","144.961492",null,null,"40",14338,"Cafes and Restaurants","-37.81443611","2017","408-412 Bourke Street"
"602733",null,"Seats - Indoor","Port Melbourne","Black Jack Cafe","144.920988",null,null,"30",14353,"Cafes and Restaurants","-37.82600955","2017","1 Phillip Court"
"108845",null,"Seats - Indoor","Docklands","RAB Bar & Restaurant","144.9541587",null,null,"30",14367,"Cafes and Restaurants","-37.82020559","2017","33-71C Spencer Street"
"103943",null,"Seats - Outdoor","Melbourne (CBD)","RMB Cafe","144.9654844",null,null,"24",14377,"Cafes and Restaurants","-37.81710105","2017","267-275 Flinders Lane"
"106113",null,"Seats - Indoor","Carlton","Ma's Dumpling Den","144.9665902",null,null,"35",14421,"Cafes and Restaurants","-37.80049164","2017","205-207 Lygon Street"
"579252",null,"Seats - Outdoor","Melbourne (CBD)","The Pressed Lab","144.9557275",null,null,"24",14433,"Cafes and Restaurants","-37.81902044","2017","559-587 Collins Street"
"603923",null,"Seats - Outdoor","Melbourne (CBD)","Degani At Urban Workshop","144.9707325",null,null,"28",14434,"Cafes and Restaurants","-37.8091842","2017","32-54 Lonsdale Street"
"103618",null,"Seats - Indoor","Melbourne (CBD)","Coopers Inn","144.9699756",null,null,"300",14456,"Pubs, Taverns and Bars","-37.80941489","2017","242-284 Exhibition Street"
"616022",null,"Seats - Indoor","Kensington","The Premises Espresso","144.9301769",null,null,"50",14457,"Cafes and Restaurants","-37.79426147","2017","198-204 Bellair Street"
"106245",null,"Seats - Indoor","Carlton","Mawal","144.9667447",null,null,"100",14458,"Cafes and Restaurants","-37.80359309","2017","152-154 Lygon Street"
"109996",null,"Seats - Indoor","East Melbourne","My Sushi Japanese Cafe","144.9848341",null,null,"22",14495,"Cafes and Restaurants","-37.81608793","2017","1-9 Powlett Street"
"101126",null,"Seats - Indoor","Melbourne (CBD)","Edoya Japanese Restaurant","144.9684168",null,null,"47",14501,"Cafes and Restaurants","-37.81298798","2017","173-175 Bourke Street"
"105706",null,"Seats - Indoor","Melbourne (CBD)","Tsuta sushi","144.9610121",null,null,"10",14540,"Cafes and Restaurants","-37.81288006","2017","389-395 Lonsdale Street"
"613252",null,"Seats - Indoor","Docklands","A25","144.9458305",null,null,"72",14543,"Cafes and Restaurants","-37.821044","2017","790-814 Collins Street"
"573414",null,"Seats - Indoor","Docklands","Banc Cafe","144.9451224",null,null,"80",14545,"Cafes and Restaurants","-37.81888389","2017","788-812 Bourke Street"
"604125",null,"Seats - Outdoor","Docklands","Woolshed Pub","144.9435654",null,null,"300",14559,"Pubs, Taverns and Bars","-37.8165193","2017","143-175 Harbour Esplanade"
"109418",null,"Seats - Indoor","Melbourne (CBD)","Starbucks","144.9674304",null,null,"56",14575,"Cafes and Restaurants","-37.81584777","2017","199-209 Collins Street"
"110606",null,"Seats - Indoor","Southbank","La Camera","144.9662623",null,null,"220",14603,"Cafes and Restaurants","-37.82066923","2017","3 Southgate Avenue"
"102137",null,"Seats - Outdoor","Melbourne (CBD)","Cafenatics Equitable Place","144.9633433",null,null,"28",14604,"Cafes and Restaurants","-37.81611256","2017","308-336 Collins Street"
"575820",null,"Seats - Indoor","Southbank","Subway ","144.962154",null,null,"12",14620,"Takeaway Food Services","-37.82167834","2017","1-9 Freshwater Place"
"108646",null,"Seats - Indoor","Melbourne (Remainder)","Cafe La Colline ","144.9798191",null,null,"12",14632,"Cafes and Restaurants","-37.8455379","2017","519-539 St Kilda Road"
"599505",null,"Seats - Outdoor","Docklands","Nando's","144.947217",null,null,"40",14654,"Cafes and Restaurants","-37.81817241","2017","744-770 Bourke Street"
"110141",null,"Seats - Indoor","Melbourne (CBD)","La Stradda Cafe","144.9566886",null,null,"100",14655,"Cafes and Restaurants","-37.81146268","2017","324-328 William Street"
"106186",null,"Seats - Indoor","Carlton","Astor Hotel","144.9678126",null,null,"40",14663,"Pubs, Taverns and Bars","-37.79694555","2017","414-422 Lygon Street"
"562693",null,"Seats - Outdoor","Melbourne (CBD)","Boost Juice ","144.9599882",null,null,"4",14682,"Takeaway Food Services","-37.80802361","2017","467 Elizabeth Street"
"625840",null,"Seats - Outdoor","Melbourne (CBD)","Kenny's Bakery Cafe","144.9701092",null,null,"33",14691,"Cafes and Restaurants","-37.81281453","2017","111-129 Bourke Street"
"103171",null,"Seats - Indoor","Melbourne (CBD)","Nando's","144.9643684",null,null,"84",14705,"Cafes and Restaurants","-37.81754524","2017","27-29 Elizabeth Street"
"102152",null,"Seats - Outdoor","Melbourne (CBD)","Cafenatics","144.9678476",null,null,"4",14726,"Takeaway Food Services","-37.81450301","2017","162-168 Collins Street"
"108955",null,"Seats - Indoor","West Melbourne (Residential)","Rej's Cafe & Kebabs","144.9511755",null,null,"43",14733,"Cafes and Restaurants","-37.81189101","2017","362-364 Spencer Street"
"110443",null,"Seats - Indoor","Southbank","Hungry Jack's","144.9638608",null,null,"30",14748,"Cafes and Restaurants","-37.82864999","2017","151-169 Kings Way"
"101238",null,"Seats - Indoor","Melbourne (CBD)","Imperial Hotel","144.972676",null,null,"160",14752,"Pubs, Taverns and Bars","-37.8112003","2017","2-8 Bourke Street"
"615952",null,"Seats - Outdoor","Kensington","New Bakehouse and Coffee","144.9293153",null,null,"6",14754,"Bakery Product Manufacturing (Non-factory based)","-37.79409415","2017","506 Macaulay Road"
"105707",null,"Seats - Indoor","Melbourne (CBD)","Hawker Boys","144.9606809",null,null,"24",14761,"Cafes and Restaurants","-37.81303978","2017","399-413 Lonsdale Street"
"110736",null,"Seats - Indoor","Southbank","Gallery Kitchen","144.9686338",null,null,"1000",14769,"Cafes and Restaurants","-37.82281707","2017","130-200 St Kilda Road"
"108629",null,"Seats - Outdoor","Melbourne (Remainder)","Slater St Bench","144.9771931",null,null,"32",14772,"Cafes and Restaurants","-37.83854242","2017","427-431 St Kilda Road"
"581508",null,"Seats - Indoor","Carlton","Minang Nasi Padang","144.9643119",null,null,"24",14776,"Takeaway Food Services","-37.80188571","2017","604 Swanston Street"
"101100",null,"Seats - Indoor","Melbourne (Remainder)","Jardin Tan","144.9803723",null,null,"81",14778,"Cafes and Restaurants","-37.83016988","2017"," Alexandra Avenue"
"620308",null,"Seats - Outdoor","Docklands","Degani Bakery Cafe","144.9378299",null,null,"70",14790,"Cafes and Restaurants","-37.81315031","2017","432-446 Docklands Drive"
"102172",null,"Seats - Indoor","Melbourne (CBD)","Market Lane Coffee","144.9732575",null,null,"34",14798,"Cafes and Restaurants","-37.81314231","2017","8 Collins Street"
"560266",null,"Seats - Indoor","Docklands","Loading Dock","144.946356",null,null,"65",14818,"Cafes and Restaurants","-37.82488026","2017","58-70 Lorimer Street"
"101156",null,"Seats - Indoor","Melbourne (CBD)","Doughboys Doughnuts","144.9578132",null,null,"10",14822,"Takeaway Food Services","-37.81636534","2017","535 Bourke Street"
"110327",null,"Seats - Outdoor","Southbank","Ludlow Bar & Dining Room","144.9638287",null,null,"100",14848,"Cafes and Restaurants","-37.82082512","2017","6 Riverside Quay"
"101110",null,"Seats - Outdoor","Melbourne (CBD)","Sempre Pizza & Calzone","144.9719053",null,null,"16",14849,"Cafes and Restaurants","-37.8119837","2017","45-49 Bourke Street"
"109652",null,"Seats - Indoor","East Melbourne","Hudsons Coffee Freemasons","144.9822638",null,null,"48",14872,"Cafes and Restaurants","-37.8094576","2017","298-336 Victoria Parade"
"573327",null,"Seats - Outdoor","Docklands","B Club Cafe","144.9406594",null,null,"20",14875,"Cafes and Restaurants","-37.8149263","2017","37-43 Caravel Lane"
"111305",null,"Seats - Indoor","Carlton","Queens Cafe","144.9642948",null,null,"16",14927,"Cafes and Restaurants","-37.80444614","2017","138 Queensberry Street"
"617402",null,"Seats - Indoor","North Melbourne","Bakehouse Cafe","144.9414027",null,null,"8",14936,"Bakery Product Manufacturing (Non-factory based)","-37.79501722","2017","11-41 Melrose Street"
"108072",null,"Seats - Indoor","Melbourne (CBD)","Subway","144.9602243",null,null,"34",14944,"Cafes and Restaurants","-37.81467989","2017","163-173 Queen Street"
"602256",null,"Seats - Outdoor","Kensington","Saj Mediterranean Grill","144.9155212",null,null,"8",14945,"Cafes and Restaurants","-37.78257294","2017","320-386 Epsom Road"
"107551",null,"Seats - Outdoor","Carlton","Keiser Cafe","144.9592355",null,null,"8",14970,"Cafes and Restaurants","-37.80185711","2017","196-198 Pelham Street"
"109268",null,"Seats - Outdoor","Melbourne (CBD)","Thai Viet","144.9657774",null,null,"38",14980,"Cafes and Restaurants","-37.81507697","2017","109-117 Swanston Street"
"105375",null,"Seats - Outdoor","Melbourne (CBD)","Sbriga Espresso Bar","144.9548222",null,null,"12",14985,"Takeaway Food Services","-37.81349786","2017","276-282 King Street"
"105895",null,"Seats - Indoor","Melbourne (CBD)","Shanghai Village","144.9690756",null,null,"180",14990,"Cafes and Restaurants","-37.81124441","2017","112-114 Little Bourke Street"
"511124",null,"Seats - Indoor","Carlton","Gemma Simple Italian","144.9683841",null,null,"60",14991,"Cafes and Restaurants","-37.79752965","2017","183 Elgin Street"
"103957",null,"Seats - Indoor","Melbourne (CBD)","Five & Dime Bagel","144.9566017",null,null,"14",15003,"Bakery Product Manufacturing (Non-factory based)","-37.81988484","2017","517-537 Flinders Lane"
